CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,SG_UF_ESC,MED,rank
2914109,Ipupiara,BA,493.85,2836
3140407,Marmelópolis,MG,493.84,2837
2918100,Jeremoabo,BA,493.82,2838
2923803,Paripiranga,BA,493.81,2839
2502003,Belém do Brejo do Cruz,PB,493.8,2840
4310363,Imigrante,RS,493.79,2841
3149507,Pequeri,MG,493.76,2842
3537206,Pedro de Toledo,SP,493.75,2843
2403301,Encanto,RN,493.74,2844
5220504,Serranópolis,GO,493.73,2845
3154507,Riacho dos Machados,MG,493.73,2846
3120201,Cristais,MG,493.7,2847
3544905,Sales Oliveira,SP,493.68,2848
2411809,São Fernando,RN,493.64,2849
5217302,Pirenópolis,GO,493.64,2850
5218052,Porteirão,GO,493.64,2851
4316402,Rosário do Sul,RS,493.62,2852
4215505,Santa Cecília,SC,493.61,2853
3515301,Estrela do Norte,SP,493.6,2854
2613701,São Lourenço da Mata,PE,493.59,2855
4317707,Santo Antônio das Missões,RS,493.57,2856
1706001,Couto Magalhães,TO,493.55,2857
2404903,Itaú,RN,493.54,2858
4111100,Itambé,PR,493.52,2859
3203403,Mimoso do Sul,ES,493.49,2860
5206602,Cumari,GO,493.46,2861
2600807,Altinho,PE,493.44,2862
5215231,Novo Gama,GO,493.43,2863
3130804,Ingaí,MG,493.42,2864
3110707,Cambuquira,MG,493.42,2865
1702554,Augustinópolis,TO,493.41,2866
2603108,Cachoeirinha,PE,493.41,2867
2803104,Itabi,SE,493.4,2868
2704906,Mar Vermelho,AL,493.38,2869
5201801,Aragoiânia,GO,493.34,2870
3515905,Floreal,SP,493.34,2871
3204104,Pinheiros,ES,493.31,2872
3529104,Marinópolis,SP,493.3,2873
4318101,São Francisco de Assis,RS,493.27,2874
4101200,Antonina,PR,493.25,2875
3539608,Planalto,SP,493.25,2876
3171402,Vieiras,MG,493.25,2877
4119806,Planalto,PR,493.24,2878
1506112,Quatipuru,PA,493.23,2879
5222005,Vianópolis,GO,493.22,2880
2414753,Venha-Ver,RN,493.21,2881
1707009,Dianópolis,TO,493.19,2882
4213302,Ponte Alta,SC,493.19,2883
2606606,Ibimirim,PE,493.18,2884
2400505,Alexandria,RN,493.17,2885
5106828,Porto Esperidião,MT,493.17,2886
2305233,Horizonte,CE,493.16,2887
2109239,Presidente Médici,MA,493.15,2888
5207535,Faina,GO,493.14,2889
3171600,Virgem da Lapa,MG,493.13,2890
4111555,Ivaté,PR,493.1,2891
2922805,Nova Itarana,BA,493.04,2892
2932408,Uibaí,BA,493.04,2893
2911808,Guaratinga,BA,493.04,2894
5107107,São José dos Quatro Marcos,MT,493.01,2895
2103604,Coroatá,MA,492.99,2896
4306767,Eldorado do Sul,RS,492.99,2897
3147956,Patis,MG,492.99,2898
2933505,Wenceslau Guimarães,BA,492.98,2899
2920106,Mairi,BA,492.98,2900
4100400,Almirante Tamandaré,PR,492.96,2901
4215075,Riqueza,SC,492.96,2902
2905602,Camacan,BA,492.95,2903
4106001,Congonhinhas,PR,492.92,2904
3106002,Bela Vista de Minas,MG,492.91,2905
2928505,Santa Teresinha,BA,492.91,2906
2508307,Lagoa Seca,PB,492.9,2907
2507309,Jacaraú,PB,492.89,2908
4105706,Clevelândia,PR,492.88,2909
4320263,Segredo,RS,492.87,2910
2503902,Camalaú,PB,492.87,2911
1503077,Garrafão do Norte,PA,492.86,2912
2511103,Pedra Lavrada,PB,492.85,2913
4103107,Bocaiúva do Sul,PR,492.83,2914
4322343,Ubiretama,RS,492.83,2915
4128625,Alto Paraíso,PR,492.82,2916
4309159,Gramado Xavier,RS,492.81,2917
2208304,Piracuruca,PI,492.8,2918
5212808,Mara Rosa,GO,492.77,2919
2501005,Araruna,PB,492.73,2920
3101003,Águas Vermelhas,MG,492.73,2921
1503093,Goianésia do Pará,PA,492.72,2922
3546009,Santa Branca,SP,492.72,2923
4122107,Rio Bom,PR,492.71,2924
1713809,Palmeiras do Tocantins,TO,492.7,2925
3102308,Alvinópolis,MG,492.68,2926
4120358,Pranchita,PR,492.66,2927
2923100,Olindina,BA,492.65,2928
2709103,Taquarana,AL,492.64,2929
2928208,Santana,BA,492.62,2930
3168408,Tarumirim,MG,492.56,2931
3165578,Senador Amaral,MG,492.55,2932
3203304,Mantenópolis,ES,492.55,2933
3109402,Buritizeiro,MG,492.47,2934
4121752,Reserva do Iguaçu,PR,492.44,2935
3106507,Berilo,MG,492.39,2936
2921203,Miguel Calmon,BA,492.37,2937
2615607,Trindade,PE,492.36,2938
2401453,Baraúna,RN,492.34,2939
2914406,Iraquara,BA,492.34,2940
2929057,São Félix do Coribe,BA,492.34,2941
1504422,Marituba,PA,492.33,2942
1100254,Presidente Médici,RO,492.3,2943
3141504,Mendes Pimentel,MG,492.28,2944
3159506,Santa Rita do Itueto,MG,492.24,2945
3148509,Pavão,MG,492.22,2946
3506706,Boa Esperança do Sul,SP,492.22,2947
4315156,Progresso,RS,492.22,2948
3113008,Caraí,MG,492.2,2949
3517000,Getulina,SP,492.19,2950
1100056,Cerejeiras,RO,492.18,2951
5221700,Uruana,GO,492.17,2952
2312304,São Benedito,CE,492.16,2953
5204250,Cachoeira Dourada,GO,492.15,2954
2209708,São Francisco do Piauí,PI,492.14,2955
4309951,Ibirapuitã,RS,492.14,2956
5102686,Campos de Júlio,MT,492.14,2957
3300225,Areal,RJ,492.13,2958
4321352,Tavares,RS,492.13,2959
4318465,São José do Herval,RS,492.11,2960
2801504,Carmópolis,SE,492.09,2961
2300200,Acaraú,CE,492.07,2962
2604205,Catende,PE,492.04,2963
3302304,Laje do Muriaé,RJ,492.04,2964
3164803,São Sebastião do Rio Preto,MG,492.01,2965
5210562,Itaguari,GO,492,2966
3156403,Romaria,MG,491.99,2967
2801108,Canhoba,SE,491.97,2968
4311502,Lavras do Sul,RS,491.94,2969
3132008,Itacambira,MG,491.91,2970
3157336,Santa Cruz de Minas,MG,491.9,2971
2205805,Luzilândia,PI,491.88,2972
3167608,Simonésia,MG,491.88,2973
3114550,Carneirinho,MG,491.87,2974
2201572,Belém do Piauí,PI,491.86,2975
3200136,Águia Branca,ES,491.86,2976
5002407,Caarapó,MS,491.85,2977
2511004,Pedra Branca,PB,491.82,2978
2309458,Ocara,CE,491.81,2979
5216908,Pilar de Goiás,GO,491.8,2980
2408706,Paraú,RN,491.79,2981
3502754,Araçariguama,SP,491.78,2982
1101492,São Francisco do Guaporé,RO,491.76,2983
4310850,Jaboticaba,RS,491.74,2984
2311207,Potengi,CE,491.69,2985
5106422,Peixoto de Azevedo,MT,491.68,2986
3152170,Ponto dos Volantes,MG,491.67,2987
3555901,Uru,SP,491.67,2988
3522653,Itapirapuã Paulista,SP,491.67,2989
2412500,São Miguel,RN,491.65,2990
3105707,Barra Longa,MG,491.63,2991
4315172,Protásio Alves,RS,491.63,2992
3118205,Conquista,MG,491.62,2993
3115706,Central de Minas,MG,491.62,2994
3542701,Restinga,SP,491.59,2995
2300507,Alcântaras,CE,491.59,2996
4311429,Lajeado do Bugre,RS,491.59,2997
5105903,Nobres,MT,491.54,2998
2915205,Itagibá,BA,491.54,2999
3152131,Ponto Chique,MG,491.54,3000
5104203,Guiratinga,MT,491.52,3001
4107504,Engenheiro Beltrão,PR,491.51,3002
4323457,Vila Nova do Sul,RS,491.5,3003
4107736,Fernandes Pinheiro,PR,491.47,3004
2413805,Taboleiro Grande,RN,491.45,3005
5218904,Rubiataba,GO,491.44,3006
5106158,Nova Bandeirantes,MT,491.44,3007
2207108,Olho D'Água do Piauí,PI,491.43,3008
3521606,Irapuru,SP,491.42,3009
5108402,Várzea Grande,MT,491.4,3010
4121307,Rancho Alegre,PR,491.39,3011
1200104,Brasiléia,AC,491.37,3012
3523503,Itatinga,SP,491.35,3013
3112059,Cantagalo,MG,491.34,3014
5220454,Senador Canedo,GO,491.33,3015
1506203,Salinópolis,PA,491.32,3016
3554607,Timburi,SP,491.3,3017
4104253,Campo Magro,PR,491.29,3018
3122355,Divisa Alegre,MG,491.27,3019
5004007,Glória de Dourados,MS,491.26,3020
1507904,Soure,PA,491.21,3021
3202652,Irupi,ES,491.2,3022
3517604,Guapiara,SP,491.2,3023
1101203,Ministro Andreazza,RO,491.2,3024
4117800,Palmital,PR,491.18,3025
3109501,Cabo Verde,MG,491.14,3026
3129608,Ibiaí,MG,491.12,3027
5008404,Vicentina,MS,491.11,3028
4305454,Cidreira,RS,491.1,3029
3163201,São José do Alegre,MG,491.08,3030
4311254,Lagoão,RS,491.06,3031
3111408,Campo Florido,MG,491.04,3032
3204658,São Domingos do Norte,ES,491.04,3033
5207105,Diorama,GO,491.04,3034
3124906,Eugenópolis,MG,491.03,3035
5107750,Salto do Céu,MT,491.01,3036
5007109,Ribas do Rio Pardo,MS,491.01,3037
2702306,Coruripe,AL,491,3038
3145372,Novorizonte,MG,490.96,3039
5103957,Glória D'Oeste,MT,490.95,3040
2805208,Pinhão,SE,490.91,3041
5004601,Itaquiraí,MS,490.91,3042
3125606,Felisburgo,MG,490.91,3043
3148608,Peçanha,MG,490.89,3044
4124509,Santo Inácio,PR,490.87,3045
4107520,Esperança Nova,PR,490.85,3046
3119005,Cordislândia,MG,490.85,3047
4125803,São Pedro do Ivaí,PR,490.84,3048
3127909,Grupiara,MG,490.83,3049
4215059,Rio Rufino,SC,490.82,3050
1400209,Caracaraí,RR,490.8,3051
2313302,Tauá,CE,490.76,3052
3167400,Silvianópolis,MG,490.75,3053
2921708,Morro do Chapéu,BA,490.73,3054
2602902,Cabo de Santo Agostinho,PE,490.72,3055
3501509,Alvinlândia,SP,490.69,3056
4304903,Casca,RS,490.65,3057
2906907,Caravelas,BA,490.62,3058
4121257,Ramilândia,PR,490.58,3059
2201739,Betânia do Piauí,PI,490.56,3060
4301305,Arroio Grande,RS,490.56,3061
2910859,Filadélfia,BA,490.53,3062
3556107,Valentim Gentil,SP,490.53,3063
2414605,Upanema,RN,490.52,3064
2508406,Lastro,PB,490.52,3065
2306306,Itapajé,CE,490.49,3066
3124807,Estrela do Sul,MG,490.49,3067
2912103,Ibicaraí,BA,490.48,3068
2103000,Caxias,MA,490.44,3069
4309050,Glorinha,RS,490.44,3070
5209804,Hidrolina,GO,490.44,3071
5103601,Dom Aquino,MT,490.44,3072
3200904,Barra de São Francisco,ES,490.43,3073
3145307,Novo Cruzeiro,MG,490.39,3074
2303204,Caririaçu,CE,490.35,3075
2917201,Ituaçu,BA,490.35,3076
3519253,Iaras,SP,490.33,3077
2929305,São Gonçalo dos Campos,BA,490.32,3078
3144359,Naque,MG,490.29,3079
4214102,Presidente Nereu,SC,490.25,3080
1504059,Mãe do Rio,PA,490.24,3081
2709152,Teotônio Vilela,AL,490.24,3082
4313656,Palmares do Sul,RS,490.23,3083
4121505,Rebouças,PR,490.21,3084
3157658,Santa Helena de Minas,MG,490.2,3085
4126900,Tapira,PR,490.19,3086
4107702,Fênix,PR,490.18,3087
5215405,Ouro Verde de Goiás,GO,490.17,3088
4312500,Mostardas,RS,490.15,3089
3529658,Mesópolis,SP,490.15,3090
5103254,Colniza,MT,490.14,3091
4312054,Marques de Souza,RS,490.14,3092
1100346,Alvorada D'Oeste,RO,490.13,3093
4313441,Novo Tiradentes,RS,490.11,3094
3533809,Óleo,SP,490.1,3095
1200203,Cruzeiro do Sul,AC,490.08,3096
5214002,Mozarlândia,GO,490.08,3097
2304301,Farias Brito,CE,490.08,3098
3516606,Gália,SP,490.06,3099
2404804,Ipueira,RN,490.04,3100
1508050,Trairão,PA,490,3101
3551108,Sarapuí,SP,489.97,3102
4104402,Cândido de Abreu,PR,489.97,3103
1500503,Almeirim,PA,489.97,3104
2305803,Ipu,CE,489.96,3105
2101251,Bacabeira,MA,489.95,3106
2516102,Soledade,PB,489.94,3107
4127403,Terra Roxa,PR,489.92,3108
2104107,Fortaleza dos Nogueiras,MA,489.92,3109
3108255,Bonito de Minas,MG,489.92,3110
2615201,Terra Nova,PE,489.92,3111
4109005,Guapirama,PR,489.91,3112
3521002,Iperó,SP,489.86,3113
2601607,Belém do São Francisco,PE,489.86,3114
2407708,Montanhas,RN,489.84,3115
2405009,Jaçanã,RN,489.79,3116
2602308,Bonito,PE,489.77,3117
2414506,Umarizal,RN,489.71,3118
3537156,Pedrinhas Paulista,SP,489.7,3119
2928000,Santaluz,BA,489.69,3120
2901957,Apuarema,BA,489.68,3121
2915502,Itajuípe,BA,489.63,3122
3111903,Cana Verde,MG,489.63,3123
4311981,Mariana Pimentel,RS,489.61,3124
2926103,Retirolândia,BA,489.6,3125
2403608,Extremoz,RN,489.58,3126
3166956,Serranópolis de Minas,MG,489.56,3127
1716703,Colméia,TO,489.55,3128
3535705,Paraíso,SP,489.55,3129
1101484,São Felipe D'Oeste,RO,489.54,3130
3548401,Santópolis do Aguapeí,SP,489.53,3131
2304251,Cruz,CE,489.51,3132
4301552,Áurea,RS,489.48,3133
3163300,São José do Divino,MG,489.47,3134
2112852,Vila Nova dos Martírios,MA,489.47,3135
4313391,Novo Cabrais,RS,489.46,3136
3542008,Quintana,SP,489.45,3137
2210201,São José do Piauí,PI,489.44,3138
3508108,Buritama,SP,489.43,3139
2302503,Brejo Santo,CE,489.42,3140
2910701,Euclides da Cunha,BA,489.41,3141
2612109,Salgadinho,PE,489.41,3142
3302270,Japeri,RJ,489.4,3143
2918357,João Dourado,BA,489.39,3144
4207684,Ipuaçu,SC,489.38,3145
2305209,Hidrolândia,CE,489.36,3146
4115739,Mato Rico,PR,489.36,3147
5004809,Japorã,MS,489.36,3148
2933059,Várzea da Roça,BA,489.33,3149
3510104,Cândido Rodrigues,SP,489.32,3150
4121901,Ribeirão do Pinhal,PR,489.31,3151
2922102,Mundo Novo,BA,489.3,3152
5003108,Corguinho,MS,489.3,3153
2503506,Cacimba de Dentro,PB,489.3,3154
4119202,Pinhalão,PR,489.29,3155
2911857,Heliópolis,BA,489.27,3156
3110806,Campanário,MG,489.27,3157
4107900,Floresta,PR,489.26,3158
2919405,Licínio de Almeida,BA,489.26,3159
2603702,Canhotinho,PE,489.25,3160
5208806,Goianira,GO,489.2,3161
3143450,Montezuma,MG,489.19,3162
2510501,Olivedos,PB,489.14,3163
2933208,Vera Cruz,BA,489.08,3164
2505303,Curral Velho,PB,489.08,3165
3532900,Nova Europa,SP,489.06,3166
3551801,Sete Barras,SP,489.05,3167
4322376,Unistalda,RS,489.05,3168
3112604,Capinópolis,MG,489.03,3169
3127800,Grão Mogol,MG,489.01,3170
3148400,Paulistas,MG,489,3171
2103406,Coelho Neto,MA,488.99,3172
3166501,Serra Azul de Minas,MG,488.99,3173
2504405,Conceição,PB,488.98,3174
4207601,Ipira,SC,488.97,3175
2313708,Umari,CE,488.97,3176
3140530,Martins Soares,MG,488.96,3177
3503505,Areias,SP,488.95,3178
2902609,Baixa Grande,BA,488.92,3179
4211751,Otacílio Costa,SC,488.92,3180
2609105,Machados,PE,488.9,3181
5006275,Paraíso das Águas,MS,488.87,3182
2401107,Areia Branca,RN,488.86,3183
2807204,Siriri,SE,488.85,3184
3123528,Durandé,MG,488.85,3185
2918555,Jussari,BA,488.81,3186
2911501,Gongogi,BA,488.79,3187
1200252,Epitaciolândia,AC,488.78,3188
4107009,Curiúva,PR,488.77,3189
3102852,Angelândia,MG,488.76,3190
3302452,Macuco,RJ,488.75,3191
4305405,Chiapetta,RS,488.75,3192
2907400,Catolândia,BA,488.74,3193
4320321,Senador Salgado Filho,RS,488.72,3194
4101101,Andirá,PR,488.71,3195
2201051,Assunção do Piauí,PI,488.71,3196
1600279,Laranjal do Jari,AP,488.69,3197
1100502,Novo Horizonte do Oeste,RO,488.68,3198
3510708,Cardoso,SP,488.67,3199
5204953,Campos Verdes,GO,488.66,3200
4215752,São Bernardino,SC,488.63,3201
1703867,Cariri do Tocantins,TO,488.62,3202
4126009,São Sebastião da Amoreira,PR,488.62,3203
4115309,Mariópolis,PR,488.61,3204
2209500,Santo Inácio do Piauí,PI,488.59,3205
2611200,Poção,PE,488.57,3206
2615409,Toritama,PE,488.57,3207
2910503,Entre Rios,BA,488.53,3208
2501609,Barra de Santa Rosa,PB,488.51,3209
3118106,Congonhas do Norte,MG,488.49,3210
5200308,Alexânia,GO,488.48,3211
1302900,Maués,AM,488.48,3212
3171071,Veredinha,MG,488.4,3213
3135076,Jampruca,MG,488.39,3214
3305133,São José de Ubá,RJ,488.38,3215
5105622,Mirassol d'Oeste,MT,488.36,3216
3502309,Anhembi,SP,488.36,3217
4114906,Marilândia do Sul,PR,488.36,3218
3153301,Presidente Kubitschek,MG,488.36,3219
2903409,Belmonte,BA,488.34,3220
5204557,Caldazinha,GO,488.32,3221
5108501,Vera,MT,488.31,3222
3533601,Nuporanga,SP,488.3,3223
2204501,Guadalupe,PI,488.3,3224
4315750,Riozinho,RS,488.3,3225
4304663,Capão do Leão,RS,488.29,3226
3204351,Rio Bananal,ES,488.28,3227
4315313,Quatro Irmãos,RS,488.27,3228
2609907,Ouricuri,PE,488.25,3229
5104559,Itaúba,MT,488.25,3230
5001904,Bataguassu,MS,488.23,3231
2910404,Encruzilhada,BA,488.23,3232
4106852,Cruzmaltina,PR,488.23,3233
3164407,São Sebastião da Bela Vista,MG,488.22,3234
2407302,Marcelino Vieira,RN,488.21,3235
5218391,Professor Jamil,GO,488.2,3236
2704104,Lagoa da Canoa,AL,488.19,3237
4100806,Alvorada do Sul,PR,488.19,3238
3159902,Santo Antônio do Amparo,MG,488.19,3239
2510204,Nova Olinda,PB,488.19,3240
3508009,Buri,SP,488.18,3241
3519907,Iepê,SP,488.18,3242
3108552,Brasilândia de Minas,MG,488.17,3243
2109106,Presidente Dutra,MA,488.13,3244
5106299,Paranaíta,MT,488.13,3245
5003256,Costa Rica,MS,488.13,3246
2111250,São José dos Basílios,MA,488.11,3247
3523008,Itapura,SP,488.11,3248
2105989,Lajeado Novo,MA,488.1,3249
2611002,Petrolândia,PE,488.09,3250
3532702,Nipoã,SP,488.09,3251
2921005,Mata de São João,BA,488.08,3252
4100707,Alto Piquiri,PR,488.08,3253
3155603,Rio Pardo de Minas,MG,488.06,3254
3548005,Santo Antônio de Posse,SP,488.06,3255
2500700,São João do Rio do Peixe,PB,488.06,3256
5219100,Santa Bárbara de Goiás,GO,488.05,3257
5200258,Águas Lindas de Goiás,GO,488.01,3258
5209952,Indiara,GO,488.01,3259
2210375,São Luis do Piauí,PI,488.01,3260
5201603,Araçu,GO,488,3261
3135357,Japonvar,MG,487.97,3262
2929503,São Sebastião do Passé,BA,487.93,3263
4204905,Descanso,SC,487.9,3264
1200013,Acrelândia,AC,487.88,3265
4209177,Jupiá,SC,487.85,3266
2515104,São Sebastião de Lagoa de Roça,PB,487.84,3267
5008008,Terenos,MS,487.84,3268
2201101,Avelino Lopes,PI,487.83,3269
2933406,Wagner,BA,487.83,3270
4103156,Bom Jesus do Sul,PR,487.83,3271
4113601,Lobato,PR,487.82,3272
2607109,Ingazeira,PE,487.81,3273
5106232,Nova Olímpia,MT,487.77,3274
3105202,Bandeira,MG,487.76,3275
2924504,Pindaí,BA,487.74,3276
3170602,Vargem Bonita,MG,487.73,3277
2608057,Jatobá,PE,487.7,3278
4310579,Itapuca,RS,487.67,3279
4315552,Rio dos Índios,RS,487.66,3280
5207253,Doverlândia,GO,487.63,3281
4322202,Tupanciretã,RS,487.62,3282
2709301,União dos Palmares,AL,487.59,3283
2613404,São José da Coroa Grande,PE,487.57,3284
2502102,Boa Ventura,PB,487.54,3285
2611804,Ribeirão,PE,487.53,3286
2904852,Cabaceiras do Paraguaçu,BA,487.51,3287
2933174,Varzedo,BA,487.51,3288
5108006,Tapurah,MT,487.5,3289
2801405,Carira,SE,487.5,3290
1508126,Ulianópolis,PA,487.5,3291
2921500,Monte Santo,BA,487.49,3292
3116902,Comendador Gomes,MG,487.45,3293
4217550,Serra Alta,SC,487.45,3294
2613503,São José do Belmonte,PE,487.43,3295
3135704,Jequitibá,MG,487.42,3296
2801306,Capela,SE,487.39,3297
3158003,Santa Maria de Itabira,MG,487.39,3298
3513207,Cristais Paulista,SP,487.39,3299
3544400,Rubiácea,SP,487.37,3300
3534807,Ouro Verde,SP,487.36,3301
1505106,Óbidos,PA,487.34,3302
5217609,Planaltina,GO,487.32,3303
3156007,Rio Vermelho,MG,487.3,3304
3170503,Urucânia,MG,487.27,3305
3546504,Santa Ernestina,SP,487.27,3306
5217203,Piranhas,GO,487.27,3307
4107751,Figueira,PR,487.26,3308
5005251,Laguna Carapã,MS,487.26,3309
1100148,Nova Brasilândia D'Oeste,RO,487.21,3310
4303202,Cacique Doble,RS,487.17,3311
2921302,Milagres,BA,487.17,3312
2928802,Santo Estêvão,BA,487.16,3313
1501808,Breves,PA,487.14,3314
2509404,Mogeiro,PB,487.14,3315
4308458,Fortaleza dos Valos,RS,487.13,3316
4314027,Paraíso do Sul,RS,487.1,3317
2512408,Puxinanã,PB,487.09,3318
2100204,Alcântara,MA,487.07,3319
4121802,Ribeirão Claro,PR,487.05,3320
5221452,Trombas,GO,487.04,3321
4313805,Palmitinho,RS,487.03,3322
3536109,Pardinho,SP,487.03,3323
3134004,Itinga,MG,487.01,3324
2209906,São João da Serra,PI,487,3325
3557154,Zacarias,SP,486.97,3326
3541653,Quadra,SP,486.93,3327
3115003,Cascalho Rico,MG,486.92,3328
3106655,Berizal,MG,486.91,3329
2602605,Brejo da Madre de Deus,PE,486.9,3330
4113429,Lidianópolis,PR,486.88,3331
5007935,Sonora,MS,486.87,3332
4305900,Coronel Bicaco,RS,486.87,3333
1717206,Piraquê,TO,486.87,3334
3201803,Divino de São Lourenço,ES,486.86,3335
5200803,Alvorada do Norte,GO,486.86,3336
3125804,Fernandes Tourinho,MG,486.86,3337
2921104,Medeiros Neto,BA,486.85,3338
2206670,Morro do Chapéu do Piauí,PI,486.85,3339
2909307,Correntina,BA,486.83,3340
3547007,Santa Maria da Serra,SP,486.81,3341
4216404,São João do Sul,SC,486.8,3342
2515807,Serra Redonda,PB,486.79,3343
2307650,Maracanaú,CE,486.78,3344
5214861,Nova Glória,GO,486.78,3345
4309126,Gramado dos Loureiros,RS,486.78,3346
1304203,Tefé,AM,486.77,3347
3113701,Carlos Chagas,MG,486.76,3348
4311122,Jaquirana,RS,486.76,3349
2615102,Terezinha,PE,486.72,3350
3117009,Comercinho,MG,486.69,3351
2413607,Severiano Melo,RN,486.67,3352
2613206,São João,PE,486.66,3353
2611408,Primavera,PE,486.66,3354
1506187,Rondon do Pará,PA,486.65,3355
5219753,Santo Antônio do Descoberto,GO,486.63,3356
1400159,Bonfim,RR,486.62,3357
2901809,Antônio Gonçalves,BA,486.61,3358
1101807,Vale do Paraíso,RO,486.61,3359
4127965,Turvo,PR,486.58,3360
4205555,Frei Rogério,SC,486.57,3361
3119609,Coronel Pacheco,MG,486.54,3362
3146701,Palma,MG,486.54,3363
2102077,Bom Lugar,MA,486.53,3364
4107801,Floraí,PR,486.51,3365
3105004,Baldim,MG,486.49,3366
1100452,Buritis,RO,486.48,3367
1101609,Theobroma,RO,486.48,3368
2303501,Cascavel,CE,486.47,3369
2313807,Uruburetama,CE,486.44,3370
1504109,Magalhães Barata,PA,486.43,3371
4112207,Janiópolis,PR,486.42,3372
4121109,Quinta do Sol,PR,486.4,3373
3115458,Catuji,MG,486.39,3374
2313203,Tamboril,CE,486.38,3375
2933604,Xique-Xique,BA,486.35,3376
3165552,Setubinha,MG,486.3,3377
4305173,Cerro Grande do Sul,RS,486.28,3378
2803005,Itabaianinha,SE,486.27,3379
4319158,São Miguel das Missões,RS,486.27,3380
1707108,Divinópolis do Tocantins,TO,486.25,3381
4218350,Treviso,SC,486.25,3382
1502939,Dom Eliseu,PA,486.24,3383
5208400,Goianápolis,GO,486.24,3384
1715150,Novo Alegre,TO,486.22,3385
3518859,Guatapará,SP,486.22,3386
4206652,Guatambú,SC,486.18,3387
2303105,Cariré,CE,486.15,3388
2615805,Tupanatinga,PE,486.13,3389
4311775,Maquiné,RS,486.09,3390
3124708,Estrela do Indaiá,MG,486.08,3391
4107553,Farol,PR,486.07,3392
2107506,Paço do Lumiar,MA,486.05,3393
1718840,Sandolândia,TO,486.02,3394
2405207,Janduís,RN,485.98,3395
2923035,Novo Horizonte,BA,485.95,3396
3118809,Coração de Jesus,MG,485.92,3397
2923407,Palmas de Monte Alto,BA,485.92,3398
3130051,Icaraí de Minas,MG,485.91,3399
4123709,Santa Isabel do Ivaí,PR,485.91,3400
4322905,Viadutos,RS,485.87,3401
3505609,Barrinha,SP,485.87,3402
4322855,Vespasiano Corrêa,RS,485.87,3403
2305902,Ipueiras,CE,485.85,3404
2407401,Martins,RN,485.84,3405
1301902,Itacoatiara,AM,485.82,3406
2111607,São Raimundo das Mangabeiras,MA,485.81,3407
5107008,Poxoréu,MT,485.81,3408
4213153,Planalto Alegre,SC,485.81,3409
2103208,Chapadinha,MA,485.8,3410
2104305,Godofredo Viana,MA,485.78,3411
2603504,Camocim de São Félix,PE,485.78,3412
2516003,Solânea,PB,485.76,3413
2401909,Caiçara do Rio do Vento,RN,485.76,3414
2112233,Trizidela do Vale,MA,485.75,3415
1700707,Alvorada,TO,485.74,3416
4101655,Arapuã,PR,485.73,3417
5219902,São Francisco de Goiás,GO,485.72,3418
3515806,Flora Rica,SP,485.72,3419
3129657,Ibiracatu,MG,485.71,3420
2209872,São João da Fronteira,PI,485.71,3421
4312377,Monte Alegre dos Campos,RS,485.7,3422
4113734,Luiziana,PR,485.69,3423
2105708,Lago da Pedra,MA,485.68,3424
3103207,Araçaí,MG,485.64,3425
2302602,Camocim,CE,485.63,3426
2507705,Juazeirinho,PB,485.6,3427
1507706,São Sebastião da Boa Vista,PA,485.59,3428
2202091,Caldeirão Grande do Piauí,PI,485.54,3429
3203163,Laranja da Terra,ES,485.53,3430
2604908,Cumaru,PE,485.53,3431
1718709,Rio dos Bois,TO,485.49,3432
2917300,Ituberá,BA,485.47,3433
2513984,São Francisco,PB,485.47,3434
3117876,Confins,MG,485.46,3435
4120853,Quatro Pontes,PR,485.46,3436
2612307,Saloá,PE,485.45,3437
2405900,João Dias,RN,485.42,3438
2805109,Pedrinhas,SE,485.4,3439
4319125,São Martinho da Serra,RS,485.39,3440
2910750,Fátima,BA,485.38,3441
3200169,Água Doce do Norte,ES,485.38,3442
5208103,Formoso,GO,485.37,3443
2913002,Ibitiara,BA,485.37,3444
3116407,Claraval,MG,485.37,3445
3132305,Itaipé,MG,485.37,3446
2505808,Duas Estradas,PB,485.36,3447
5007554,Santa Rita do Pardo,MS,485.36,3448
1502301,Capitão Poço,PA,485.34,3449
5212006,Jaupaci,GO,485.33,3450
2611705,Riacho das Almas,PE,485.3,3451
2102903,Carutapera,MA,485.29,3452
3509106,Caiuá,SP,485.29,3453
2924058,Pé de Serra,BA,485.28,3454
4104105,Campo do Tenente,PR,485.28,3455
2924678,Piraí do Norte,BA,485.26,3456
2904209,Botuporã,BA,485.24,3457
2917359,Jaborandi,BA,485.18,3458
3170909,Varzelândia,MG,485.16,3459
5107206,Rio Branco,MT,485.16,3460
1506906,Santarém Novo,PA,485.12,3461
2413557,Serrinha dos Pintos,RN,485.11,3462
1503903,Juruti,PA,485.09,3463
3538501,Piquete,SP,485.09,3464
2513208,Santa Cruz,PB,485.08,3465
5209937,Inaciolândia,GO,485.07,3466
2606804,Igarassu,PE,485.06,3467
2922706,Nova Canaã,BA,485.06,3468
2923050,Novo Triunfo,BA,485.05,3469
3161106,São Francisco,MG,485.02,3470
1504901,Muaná,PA,485,3471
2613008,São Bento do Una,PE,484.92,3472
4121604,Renascença,PR,484.91,3473
2603306,Calçado,PE,484.89,3474
3521200,Iporanga,SP,484.87,3475
3145059,Nova Porteirinha,MG,484.87,3476
2202711,Cocal de Telha,PI,484.85,3477
